,uniq.Subject,QueryID,n,mean.Perc.Ident,sd.Perc.Ident,uniq.Subject.Type,genus,notes
726,Dioszegia_zsoltii_var._zsoltii|AF385445|SH2037713.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_zsoltii_var._zsoltii----Dioszegia_zsoltii_var._yunnanensis|AF385450|SH1609777.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_zsoltii_var._yunnanensis,ASV365,2,96.237,0,Fungi,NA,
727,Ramichloridium_punctatum|JQ622086|SH1552280.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_punctatum,ASV366,1,89,NA,Fungi,NA,
728,Clonostachys_miodochialis|AF210674|SH1522827.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_miodochialis,ASV367,1,100,NA,Fungi,NA,
729,Fusarium_sporotrichioides|KC254054|SH1567483.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sporotrichioides,ASV368,1,100,NA,Fungi,NA,
730,Pleosporales_sp|HM999913|SH1546733.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV369,1,96.392,NA,Fungi,NA,
731,Xylariales_sp|EU009960|SH1554928.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__Xylariales_sp,ASV37,1,88.339,NA,Fungi,NA,
732,Phaeococcomyces_sp|MH474070|SH1573477.08FU|reps|k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_sp,ASV370,1,91.441,NA,Fungi,NA,
733,Leptospora_sp|KX515521|SH1595852.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_sp,ASV372,1,99.107,NA,Fungi,NA,
734,Papiliotrema_flavescens|AB035046|SH1749681.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens,ASV373,1,100,NA,Fungi,NA,
735,Acremonium_furcatum|AY378154|SH1836220.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_furcatum,ASV374,1,97.191,NA,Fungi,NA,
736,Blumeria_graminis|AB273563|SH1528356.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_graminis,ASV375,1,99.091,NA,Fungi,NA,
737,Curvularia_caricae-papayae|HG778984|SH2179688.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_caricae-papayae----Pleosporaceae_sp|KY986699|SH1526419.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__unidentified;s__Pleosporaceae_sp,ASV798,2,96.979,2.79872864,Fungi,NA,
738,Fungi_sp|KU837861|SH1525094.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,ASV377,1,95.547,NA,Fungi,NA,
739,Sporobolomyces_roseus|AY015438|SH1575126.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_roseus,ASV379,1,99.451,NA,Fungi,NA,
740,Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,ASV38,1,100,NA,Fungi,NA,
741,Didymella_nigricans|GU237867|SH2232065.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_nigricans,ASV381,1,100,NA,Fungi,NA,
742,Xepicula_crassiseta|KU847247|SH2282691.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Xepicula;s__Xepicula_crassiseta----Xepicula_jollymannii|KU847248|SH1561026.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Xepicula;s__Xepicula_jollymannii----Stachybotryaceae_sp|MH512966|SH1561020.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__unidentified;s__Stachybotryaceae_sp,ASV382,3,100,0,Fungi,NA,
743,Periconia_byssoides|MH010316|SH1573185.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_byssoides,ASV384,1,98.729,NA,Fungi,NA,
744,Curvularia_americana|HE861833|SH1526410.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_americana,ASV804,1,99.512,NA,Fungi,NA,
745,Phaeosphaeriaceae_sp|GQ851756|SH1646320.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp,ASV386,1,100,NA,Fungi,NA,
746,Papiliotrema_fuscus|KY962980|SH1650813.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_fuscus,ASV389,1,97.633,NA,Fungi,NA,
747,Septoria_cretae|KF251233|SH1645385.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Septoria;s__Septoria_cretae,ASV39,1,99.515,NA,Fungi,NA,
748,Didymocyrtis_cladoniicola|KX516501|SH1646329.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Didymocyrtis;s__Didymocyrtis_cladoniicola,ASV390,1,99.206,NA,Fungi,NA,
749,Vishniacozyma_dimennae|EU852364|SH1544135.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae,ASV392,1,96.154,NA,Fungi,NA,
750,Leucosporidium_golubevii|AY212987|SH1651372.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_golubevii,ASV393,1,100,NA,Fungi,NA,
751,Sporobolomyces_roseus|AY015438|SH1575126.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_roseus,ASV395,1,100,NA,Fungi,NA,
752,Filobasidium_oeirense|AF444349|SH2076848.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_oeirense,ASV396,1,98.352,NA,Fungi,NA,
753,Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,ASV398,1,100,NA,Fungi,NA,
754,Ascomycota_sp|MH290364|SH1547058.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV399,1,98.507,NA,Fungi,NA,
755,Symmetrospora_sp|KJ701228|SH1613479.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_sp,ASV816,1,99.49,NA,Fungi,NA,
756,Sporobolomyces_phaffii|AY069995|SH1970376.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_phaffii,ASV40,1,99.49,NA,Fungi,NA,
757,Pleosporaceae_sp|KY986699|SH1526419.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__unidentified;s__Pleosporaceae_sp,ASV400,1,95.434,NA,Fungi,NA,
758,Ascomycota_sp|MG828905|SH1555325.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV82,1,88.546,NA,Fungi,NA,
759,Taphrina_confusa|AF492090|SH1519962.08FU|reps|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_confusa,ASV402,1,100,NA,Fungi,NA,
760,Phaeosphaeriaceae_sp|KX263845|SH1646332.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp,ASV403,1,97.475,NA,Fungi,NA,
761,Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,ASV404,1,100,NA,Fungi,NA,
762,Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,ASV406,1,100,NA,Fungi,NA,
763,Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp,ASV407,1,95.492,NA,Fungi,NA,
764,Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp,ASV408,1,95.492,NA,Fungi,NA,
765,Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp,ASV409,1,99.59,NA,Fungi,NA,
766,Hannaella_luteola|AF444323|SH1522791.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_luteola,ASV41,1,100,NA,Fungi,NA,
767,Alternaria_betae-kenyensis|KP124419|SH2180558.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_betae-kenyensis----Alternaria_iridiaustralis|KP124435|SH2180524.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_iridiaustralis,ASV410,2,99.005,0,Fungi,NA,
768,Stagonosporopsis_crystalliniformis|GU237903|SH1712381.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_crystalliniformis,ASV411,1,98.87,NA,Fungi,NA,
769,Vishniacozyma_sp|KF800319|SH1528217.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_sp,ASV412,1,95.732,NA,Fungi,NA,
770,Trichomeriaceae_sp|KX348466|SH1597936.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__unidentified;s__Trichomeriaceae_sp,ASV834,1,99.27,NA,Fungi,NA,
771,Plectosphaerella_oratosquillae|AB425974|SH1644387.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_oratosquillae,ASV835,1,98.214,NA,Fungi,NA,
772,Golubevia_pallescens|DQ317636|SH1539624.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Golubeviales;f__Golubeviaceae;g__Golubevia;s__Golubevia_pallescens,ASV418,1,100,NA,Fungi,NA,
773,Paradendryphiella_arenariae|KF156010|SH1688438.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Paradendryphiella;s__Paradendryphiella_arenariae,ASV419,1,97.196,NA,Fungi,NA,
774,Hannaella_zeae|AJ965481|SH1522797.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_zeae,ASV42,1,99.281,NA,Fungi,NA,
775,Pleosporales_sp|KF212238|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV420,1,98.649,NA,Fungi,NA,
776,Tremellales_sp|KF800432|SH1576895.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp,ASV421,1,100,NA,Fungi,NA,
777,Tilletiopsis_washingtonensis|AB025686|SH1541583.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomatales_fam_Incertae_sedis;g__Tilletiopsis;s__Tilletiopsis_washingtonensis,ASV423,1,98.618,NA,Fungi,NA,
778,Cryptococcus_sp|KX067803|SH1648404.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_sp,ASV424,1,96.244,NA,Fungi,NA,
779,Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp,ASV425,1,96.311,NA,Fungi,NA,
780,Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica,ASV427,1,99.194,NA,Fungi,NA,
781,Udeniomyces_pyricola|AF444402|SH1560792.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Udeniomyces;s__Udeniomyces_pyricola,ASV85,1,98.864,NA,Fungi,NA,
782,Pleosporales_sp|FJ025358|SH1525126.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV429,1,97.738,NA,Fungi,NA,
783,Coniothyrium_sp|KT581758|SH1554288.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__Coniothyrium_sp,ASV43,1,98.592,NA,Fungi,NA,
784,Setophoma_sp|KM246225|SH1546728.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__Setophoma_sp,ASV430,1,96.262,NA,Fungi,NA,
785,Pleosporales_sp|KT989564|SH1525116.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV435,1,99.55,NA,Fungi,NA,
786,Microdochium_sp|AF455402|SH1555474.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium_sp,ASV436,1,99.485,NA,Fungi,NA,
787,Phaeococcomyces_sp|KX147589|SH1573482.08FU|reps|k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_sp,ASV437,1,93.056,NA,Fungi,NA,
788,Stemphylium_sp|DQ491516|SH2179673.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_sp,ASV438,1,100,NA,Fungi,NA,
789,Taphrina_carpini|AY239215|SH1519934.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_carpini,ASV439,1,97.653,NA,Fungi,NA,
790,Tilletiopsis_lilacina|AB025685|SH1541584.08FU|reps|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomatales_fam_Incertae_sedis;g__Tilletiopsis;s__Tilletiopsis_lilacina,ASV44,1,100,NA,Fungi,NA,
791,Cladosporium_delicatulum|HM148081|SH2320203.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_delicatulum,ASV440,1,99.49,NA,Fungi,NA,
792,Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp,ASV442,1,96.721,NA,Fungi,NA,
793,Recurvomyces_mirabilis|FJ415477|SH1521419.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Recurvomyces;s__Recurvomyces_mirabilis,ASV863,1,90,NA,Fungi,NA,
794,Septoria_cretae|KF251233|SH1645385.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Septoria;s__Septoria_cretae,ASV446,1,99.029,NA,Fungi,NA,
795,Zasmidium_angulare|JQ622088|SH1922877.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zasmidium;s__Zasmidium_angulare,ASV447,1,99.454,NA,Fungi,NA,
796,Paraphaeosphaeria_rosae|MG828935|SH1525478.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_rosae,ASV448,1,95.455,NA,Fungi,NA,
797,Kondoa_miscanthi|AF444516|SH1529470.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa;s__Kondoa_miscanthi,ASV449,1,99.543,NA,Fungi,NA,
798,Bulleribasidium_foliicola|GQ438842|SH1515723.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium;s__Bulleribasidium_foliicola,ASV453,1,98.361,NA,Fungi,NA,
799,Pleosporales_sp|KF212238|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV454,1,91.892,NA,Fungi,NA,
800,Dothideomycetes_sp|KT328915|SH1606650.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp,ASV456,1,99.005,NA,Fungi,NA,
801,AY129726.1----AY129727.1----AY129728.1,ASV459,3,99.273,0,Plant,Panicum,
802,Ascomycota_sp|MH290364|SH1547058.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV46,1,99.005,NA,Fungi,NA,
803,Mycosphaerellaceae_sp|EU514279|SH1577476.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp,ASV461,1,99.01,NA,Fungi,NA,
804,Erythrobasidium_hasegawianum|AB030352|SH1613459.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_hasegawianum,ASV462,1,97.714,NA,Fungi,NA,
805,Uwebraunia_dekkeri|AF173309|SH1930240.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Uwebraunia;s__Uwebraunia_dekkeri,ASV463,1,99.091,NA,Fungi,NA,
806,Sclerostagonospora_lathyri|JX517283|SH1525096.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__Sclerostagonospora_lathyri,ASV464,1,99.087,NA,Fungi,NA,
807,Zymoseptoria_brevis|JF700867|SH1577464.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zymoseptoria;s__Zymoseptoria_brevis,ASV465,1,95.288,NA,Fungi,NA,
808,Dioszegia_changbaiensis|AY242817|SH1609784.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_changbaiensis,ASV466,1,100,NA,Fungi,NA,
809,Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp,ASV467,1,97.131,NA,Fungi,NA,
810,Filobasidium_floriforme|AF190007|SH2525150.08FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_floriforme,ASV468,1,97.423,NA,Fungi,NA,
811,Tremellales_sp|MH718306|SH1650812.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp,ASV469,1,100,NA,Fungi,NA,
812,Papiliotrema_sp|FN424112|SH1650805.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_sp,ASV47,1,97.175,NA,Fungi,NA,
813,Pleosporales_sp|HM141067|SH1576178.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV470,1,98.655,NA,Fungi,NA,
814,Sampaiozyma_ingeniosa|AF444534|SH2108419.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Sampaiozyma;s__Sampaiozyma_ingeniosa,ASV471,1,99.429,NA,Fungi,NA,
815,Taphrina_inositophila|AY239209|SH1519936.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila,ASV473,1,99.528,NA,Fungi,NA,
816,Phaeosphaeriaceae_sp|GQ851756|SH1646320.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp,ASV474,1,97.633,NA,Fungi,NA,
817,Leptospora_rubella|KX463048|SH1595854.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_rubella,ASV475,1,100,NA,Fungi,NA,
818,Pleosporales_sp|KC461133|SH1574083.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV476,1,98.947,NA,Fungi,NA,
819,Pseudozyma_pruni|EU379942|SH1544701.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Pseudozyma;s__Pseudozyma_pruni,ASV477,1,99.656,NA,Fungi,NA,
820,Tetraplosphaeria_sasicola|AB524807|SH1844357.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tetraplosphaeriaceae;g__Tetraplosphaeria;s__Tetraplosphaeria_sasicola,ASV478,1,96.135,NA,Fungi,NA,
821,Zymoseptoria_brevis|JF700867|SH1577464.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zymoseptoria;s__Zymoseptoria_brevis,ASV48,1,95.812,NA,Fungi,NA,
822,Ramularia_nyssicola|HQ162266|SH1577457.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_nyssicola,ASV481,1,100,NA,Fungi,NA,
823,Mycosphaerella_punctiformis|AY490763|SH2337135.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_punctiformis,ASV482,1,98.658,NA,Fungi,NA,
824,Ascomycota_sp|FJ917557|SH1613987.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV483,1,88.596,NA,Fungi,NA,
825,Pleosporales_sp|KF212238|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV484,1,99.548,NA,Fungi,NA,
826,Ascomycota_sp|MH290364|SH1547058.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV485,1,98.507,NA,Fungi,NA,
827,Microdochium_sp|AF455402|SH1555474.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium_sp,ASV486,1,99.485,NA,Fungi,NA,
828,Ascomycota_sp|MG516662|SH1518606.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV487,1,98.485,NA,Fungi,NA,
829,Stagonospora_sp|EU009968|SH1646334.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_sp,ASV489,1,96.429,NA,Fungi,NA,
830,Ascomycota_sp|KC005671|SH1525448.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV49,1,100,NA,Fungi,NA,
