"","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject","uniq.Subject.Type"
"742","ASV43",1,98.592,NA,"Coniothyrium_sp|KT581758|SH1554288.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__Coniothyrium_sp","Fungi"
"743","ASV430",1,96.262,NA,"Setophoma_sp|KM246225|SH1546728.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__Setophoma_sp","Fungi"
"744","ASV435",1,99.55,NA,"Pleosporales_sp|KT989564|SH1525116.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"745","ASV436",1,99.485,NA,"Microdochium_sp|AF455402|SH1555474.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium_sp","Fungi"
"746","ASV437",1,93.056,NA,"Phaeococcomyces_sp|KX147589|SH1573482.08FU|reps|k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_sp","Fungi"
"747","ASV438",1,100,NA,"Stemphylium_sp|DQ491516|SH2179673.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_sp","Fungi"
"748","ASV439",1,97.653,NA,"Taphrina_carpini|AY239215|SH1519934.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_carpini","Fungi"
"749","ASV44",1,100,NA,"Tilletiopsis_lilacina|AB025685|SH1541584.08FU|reps|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomatales_fam_Incertae_sedis;g__Tilletiopsis;s__Tilletiopsis_lilacina","Fungi"
"750","ASV440",1,99.49,NA,"Cladosporium_delicatulum|HM148081|SH2320203.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_delicatulum","Fungi"
"751","ASV442",1,96.721,NA,"Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp","Fungi"
"752","ASV443",1,98.661,NA,"Leptospora_sp|KX515521|SH1595852.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_sp","Fungi"
"753","ASV446",1,99.029,NA,"Septoria_cretae|KF251233|SH1645385.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Septoria;s__Septoria_cretae","Fungi"
"754","ASV447",1,99.454,NA,"Zasmidium_angulare|JQ622088|SH1922877.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zasmidium;s__Zasmidium_angulare","Fungi"
"755","ASV448",1,95.455,NA,"Paraphaeosphaeria_rosae|MG828935|SH1525478.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_rosae","Fungi"
"756","ASV449",1,99.543,NA,"Kondoa_miscanthi|AF444516|SH1529470.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa;s__Kondoa_miscanthi","Fungi"
"757","ASV453",1,98.361,NA,"Bulleribasidium_foliicola|GQ438842|SH1515723.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium;s__Bulleribasidium_foliicola","Fungi"
"758","ASV454",1,91.892,NA,"Pleosporales_sp|KF212238|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"759","ASV456",1,99.005,NA,"Dothideomycetes_sp|KT328915|SH1606650.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp","Fungi"
"760","ASV459",3,99.273,0,"AY129726.1----AY129727.1----AY129728.1","Plant"
"761","ASV46",1,99.005,NA,"Ascomycota_sp|MH290364|SH1547058.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"762","ASV461",1,99.01,NA,"Mycosphaerellaceae_sp|EU514279|SH1577476.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp","Fungi"
"763","ASV462",1,97.714,NA,"Erythrobasidium_hasegawianum|AB030352|SH1613459.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_hasegawianum","Fungi"
"764","ASV463",1,99.091,NA,"Uwebraunia_dekkeri|AF173309|SH1930240.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Uwebraunia;s__Uwebraunia_dekkeri","Fungi"
"765","ASV464",1,99.087,NA,"Sclerostagonospora_lathyri|JX517283|SH1525096.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__Sclerostagonospora_lathyri","Fungi"
"766","ASV465",1,95.288,NA,"Zymoseptoria_brevis|JF700867|SH1577464.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zymoseptoria;s__Zymoseptoria_brevis","Fungi"
"767","ASV466",1,100,NA,"Dioszegia_changbaiensis|AY242817|SH1609784.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_changbaiensis","Fungi"
"768","ASV467",1,97.131,NA,"Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp","Fungi"
"769","ASV468",1,97.423,NA,"Filobasidium_floriforme|AF190007|SH2525150.08FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_floriforme","Fungi"
"770","ASV469",1,100,NA,"Tremellales_sp|MH718306|SH1650812.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","Fungi"
"771","ASV47",1,97.175,NA,"Papiliotrema_sp|FN424112|SH1650805.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_sp","Fungi"
"772","ASV470",1,98.655,NA,"Pleosporales_sp|HM141067|SH1576178.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"773","ASV471",1,99.429,NA,"Sampaiozyma_ingeniosa|AF444534|SH2108419.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Sampaiozyma;s__Sampaiozyma_ingeniosa","Fungi"
"774","ASV473",1,99.528,NA,"Taphrina_inositophila|AY239209|SH1519936.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila","Fungi"
"775","ASV474",1,97.633,NA,"Phaeosphaeriaceae_sp|GQ851756|SH1646320.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","Fungi"
"776","ASV475",1,100,NA,"Leptospora_rubella|KX463048|SH1595854.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_rubella","Fungi"
"777","ASV476",1,98.947,NA,"Pleosporales_sp|KC461133|SH1574083.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"778","ASV477",1,99.656,NA,"Pseudozyma_pruni|EU379942|SH1544701.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Pseudozyma;s__Pseudozyma_pruni","Fungi"
"779","ASV478",1,96.135,NA,"Tetraplosphaeria_sasicola|AB524807|SH1844357.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tetraplosphaeriaceae;g__Tetraplosphaeria;s__Tetraplosphaeria_sasicola","Fungi"
"780","ASV48",1,95.812,NA,"Zymoseptoria_brevis|JF700867|SH1577464.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zymoseptoria;s__Zymoseptoria_brevis","Fungi"
"781","ASV481",1,100,NA,"Ramularia_nyssicola|HQ162266|SH1577457.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_nyssicola","Fungi"
"782","ASV482",1,98.658,NA,"Mycosphaerella_punctiformis|AY490763|SH2337135.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_punctiformis","Fungi"
"783","ASV483",1,88.596,NA,"Ascomycota_sp|FJ917557|SH1613987.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"784","ASV484",1,99.548,NA,"Pleosporales_sp|KF212238|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"785","ASV485",1,98.507,NA,"Ascomycota_sp|MH290364|SH1547058.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"786","ASV486",1,99.485,NA,"Microdochium_sp|AF455402|SH1555474.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium_sp","Fungi"
"787","ASV487",1,98.485,NA,"Ascomycota_sp|MG516662|SH1518606.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"788","ASV489",1,96.429,NA,"Stagonospora_sp|EU009968|SH1646334.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_sp","Fungi"
"789","ASV49",1,100,NA,"Ascomycota_sp|KC005671|SH1525448.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"790","ASV490",5,100,0,"Stagonosporopsis_oculi-hominis|GU237901|SH1920843.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_oculi-hominis----Stagonosporopsis_actaeae|GU237734|SH1920769.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_actaeae----Stagonosporopsis_valerianellae|GU237832|SH1920754.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_valerianellae----Stagonosporopsis_dennisii|GU237899|SH1920712.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_dennisii----Stagonosporopsis_tanaceti|JQ897481|SH1920700.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_tanaceti","Fungi"
"791","ASV491",1,97.238,NA,"Pleosporales_sp|LC194494|SH1527341.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"792","ASV493",1,94.47,NA,"Zygophiala_inaequalis|KF646709|SH1719086.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Schizothyriaceae;g__Zygophiala;s__Zygophiala_inaequalis","Fungi"
"793","ASV494",1,98.883,NA,"Lophiostomataceae_sp|GU827614|SH1559713.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__unidentified;s__Lophiostomataceae_sp","Fungi"
"794","ASV495",1,97.845,NA,"Colletotrichum_gloeosporioides|MH168109|SH1543759.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_gloeosporioides","Fungi"
"795","ASV496",1,100,NA,"Fungi_sp|KF800626|SH1595861.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"796","ASV497",1,99.519,NA,"Pleosporales_sp|JX043150|SH1643337.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"797","ASV498",1,97.674,NA,"Kurtzmanomyces_sp|HG936801|SH1556978.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Kurtzmanomyces;s__Kurtzmanomyces_sp","Fungi"
"798","ASV499",1,95.082,NA,"Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp","Fungi"
"799","ASV5",1,100,NA,"AY346110.1","Plant"
"800","ASV50",1,100,NA,"Coniothyrium_sp|KT581758|SH1554288.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__Coniothyrium_sp","Fungi"
"801","ASV501",1,98.907,NA,"Filobasidium_sp|EU266556|SH2076881.08FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_sp","Fungi"
"802","ASV502",1,95.492,NA,"Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp","Fungi"
"803","ASV503",1,100,NA,"Curvularia_intermedia|KU856621|SH1526504.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_intermedia","Fungi"
"804","ASV504",1,95.597,NA,"Setomelanomma_sp|JX507652|SH1576192.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setomelanomma;s__Setomelanomma_sp","Fungi"
"805","ASV506",1,94.194,NA,"Paraphaeosphaeria_rosae|MG828935|SH1525478.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_rosae","Fungi"
"806","ASV507",1,99.468,NA,"Pestalotiopsis_coffeae-arabicae|KF412647|SH1930846.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Pestalotiopsis;s__Pestalotiopsis_coffeae-arabicae","Fungi"
"807","ASV508",1,95.288,NA,"Zymoseptoria_brevis|JF700867|SH1577464.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zymoseptoria;s__Zymoseptoria_brevis","Fungi"
"808","ASV509",1,100,NA,"Tremellales_sp|AY301025|SH1528213.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","Fungi"
"809","ASV51",1,98.225,NA,"Phaeosphaeriaceae_sp|GQ851756|SH1646320.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","Fungi"
"810","ASV510",1,98.068,NA,"Septoria_cretae|KF251233|SH1645385.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Septoria;s__Septoria_cretae","Fungi"
"811","ASV513",1,100,NA,"Ustilaginaceae_sp|AB998430|SH1615180.08FU|reps|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__unidentified;s__Ustilaginaceae_sp","Fungi"
"812","ASV515",1,98.611,NA,"Nigrospora_oryzae|DQ219433|SH1549606.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae","Fungi"
"813","ASV518",1,93.151,NA,"Sclerostagonospora_lathyri|JX517283|SH1525096.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__Sclerostagonospora_lathyri","Fungi"
"814","ASV519",1,98.98,NA,"Cladosporium_delicatulum|HM148081|SH2320203.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_delicatulum","Fungi"
"815","ASV52",3,99.435,0,"Gibberella_intricans|GQ505688|SH1610158.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_intricans----Fusarium_sp|GU721385|SH1610479.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sp----Fusarium_sp|GU721382|SH1610181.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sp","Fungi"
"816","ASV520",1,99.51,NA,"Pleosporales_sp|MH063753|SH1576179.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"817","ASV521",1,100,NA,"Capnodiales_sp|AF173307|SH1645411.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__Capnodiales_sp","Fungi"
"818","ASV522",1,100,NA,"Dinemasporium_japonicum|AB900881|SH1553498.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Dinemasporium;s__Dinemasporium_japonicum","Fungi"
"819","ASV523",1,100,NA,"Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"820","ASV525",1,99.548,NA,"Colletotrichum_navitas|JQ005769|SH1543742.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_navitas","Fungi"
"821","ASV526",1,95.706,NA,"Vishniacozyma_victoriae|AF444469|SH1528207.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae","Fungi"
"822","ASV527",1,99.535,NA,"Taphrina_confusa|AF492090|SH1519962.08FU|reps|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_confusa","Fungi"
"823","ASV528",1,99.528,NA,"Taphrina_inositophila|AY239209|SH1519936.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_inositophila","Fungi"
"824","ASV529",1,96.465,NA,"Phaeosphaeriaceae_sp|KX263845|SH1646332.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","Fungi"
"825","ASV530",1,96.356,NA,"Fungi_sp|KU837861|SH1525094.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"826","ASV531",1,95.434,NA,"Articulospora_proliferata|FJ000395|SH1841672.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Articulospora;s__Articulospora_proliferata","Fungi"
"827","ASV532",1,98.198,NA,"Curvularia_spicifera|HE792904|SH1688429.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_spicifera","Fungi"
"828","ASV533",1,99.074,NA,"Setophoma_chromolaenae|KM246191|SH1546729.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__Setophoma_chromolaenae","Fungi"
"829","ASV534",1,97.207,NA,"Occultifur_tropicalis|AB921283|SH1613475.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_tropicalis","Fungi"
"830","ASV535",1,99.548,NA,"Pleosporales_sp|KF212238|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"831","ASV536",1,99.435,NA,"Curvibasidium_cygneicollum|AF444490|SH1651362.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Curvibasidium;s__Curvibasidium_cygneicollum","Fungi"
"832","ASV537",1,98.78,NA,"Vishniacozyma_sp|KF800319|SH1528217.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_sp","Fungi"
"833","ASV539",1,100,NA,"Botrytis_caroliniana|KC171350|SH1570090.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis_caroliniana","Fungi"
"834","ASV54",8,99.5025,1.40714249456123,"Didymella_rhei|GU237743|SH2232502.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_rhei----Didymella_anserina|KT389499|SH2232147.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_anserina----Didymella_dimorpha|GU237835|SH2232093.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_dimorpha----Didymella_microchlamydospora|FJ427028|SH2232067.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_microchlamydospora----Didymella_heteroderae|FJ426983|SH2232061.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_heteroderae----Didymella_pomorum|FJ427055|SH2232038.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_pomorum----Didymella_pedeiae|GU237770|SH2232035.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_pedeiae----Ascomycota_sp|MH290364|SH1547058.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"835","ASV540",1,97.207,NA,"Fusarium_kyushuense|AB587019|SH1610174.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_kyushuense","Fungi"
"836","ASV541",1,93.21,NA,"Pleosporales_sp|HG936166|SH1525115.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"837","ASV542",1,90.816,NA,"Russulales_sp|KU163928|SH1648604.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__unidentified;g__unidentified;s__Russulales_sp","Fungi"
"838","ASV545",1,98.222,NA,"Leptospora_sp|KX515521|SH1595852.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_sp","Fungi"
"839","ASV546",1,96.744,NA,"Nigrospora_oryzae|DQ219433|SH1549606.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae","Fungi"
"840","ASV547",1,96.047,NA,"AY346111.1","Plant"
"841","ASV548",1,88.596,NA,"Hyaloscyphaceae_sp|JQ346982|SH1523004.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__unidentified;s__Hyaloscyphaceae_sp","Fungi"
"842","ASV549",1,91.195,NA,"Dematiopleospora_rosicola|MG828889|SH1525145.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Dematiopleospora;s__Dematiopleospora_rosicola","Fungi"
"843","ASV55",1,95.902,NA,"Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp","Fungi"
"844","ASV550",1,98.851,NA,"Moesziomyces_aphidis|AF294699|SH1509407.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Moesziomyces;s__Moesziomyces_aphidis","Fungi"
